,Unnamed: 0,id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,dateupload,ownername,iconserver,iconfarm,views,tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,originalsecret,originalformat,machine_tags,in_park
5426,5426,30867016161,146294738@N08,d2becb6e3c,5700,6,0167,1,0,0,1479040961,banvilleacardluc,0,0,3,,63.431111,-150.311045,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,2933a8c23f,jpg,,True
5427,5427,30838698792,146294738@N08,0411617e48,5799,6,0163,1,0,0,1479040878,banvilleacardluc,0,0,3,,63.431111,-150.311045,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,6cec700728,jpg,,True
5428,5428,25319371849,146294738@N08,3d7c0fb313,5781,6,0162,1,0,0,1479040859,banvilleacardluc,0,0,3,,63.742963,-148.95416200000003,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,1a74579981,jpg,,True
5429,5429,30653443040,146294738@N08,e444185730,5622,6,0159,1,0,0,1479040748,banvilleacardluc,0,0,4,,63.742963,-148.95416200000003,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,5143bb8aa2,jpg,,True
5430,5430,25319300599,146294738@N08,101bba69f9,5340,6,0158,1,0,0,1479040631,banvilleacardluc,0,0,4,,63.742963,-148.95416200000003,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,5e38903284,jpg,,True
5431,5431,25319281289,146294738@N08,e3ffca304f,5765,6,0157,1,0,0,1479040534,banvilleacardluc,0,0,4,,63.742963,-148.95416200000003,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,805b726953,jpg,,True
5432,5432,30653328970,146294738@N08,b39090cd26,5632,6,0137,1,0,0,1479040413,banvilleacardluc,0,0,3,,63.742963,-148.95416200000003,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,fe5aaaa33b,jpg,,True
5433,5433,30955323525,146294738@N08,bc6c2e0f2e,5809,6,0132,1,0,0,1479040302,banvilleacardluc,0,0,3,,63.742963,-148.95416200000003,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,d2802487ca,jpg,,True
5434,5434,25319197509,146294738@N08,979df419d1,5619,6,0131,1,0,0,1479040224,banvilleacardluc,0,0,3,,63.742963,-148.95416200000003,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,e78eaaa2a3,jpg,,True
5435,5435,30919112826,146294738@N08,a50d7ee050,5684,6,0128,1,0,0,1479040154,banvilleacardluc,0,0,3,,63.742963,-148.95416200000003,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,f17d4e0280,jpg,,True
5436,5436,30955250005,146294738@N08,6464e992b2,5540,6,0127,1,0,0,1479040059,banvilleacardluc,0,0,3,,63.742963,-148.95416200000003,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,172f0dc311,jpg,,True
5437,5437,30955236715,146294738@N08,c6ac14452d,5765,6,0119,1,0,0,1479039988,banvilleacardluc,0,0,4,,63.742963,-148.95416200000003,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,1af7cb99e7,jpg,,True
5471,5471,30937367145,27087053@N04,1e30049ef9,5721,6,MtDenali4,1,0,0,1478972557,frankbutera,4044,5,5,,63.724371999999995,-148.898773,16,0,4rKv4DxUVLwjqBxU3w,56617871.0,1,0,0,0,c66ddf2829,jpg,,True
5472,5472,30635414270,27087053@N04,e371b81448,5337,6,Train1,1,0,0,1478972585,frankbutera,4044,5,9,,63.729211,-148.913912,16,0,CwTy9ehQUL_pvscmwQ,12523129.0,1,0,0,0,8b181f7f16,jpg,,True
5473,5473,30635406810,27087053@N04,da6f5499ff,5762,6,TrainView1,1,0,0,1478972587,frankbutera,4044,5,5,,63.724371999999995,-148.898773,16,0,4rKv4DxUVLwjqBxU3w,56617871.0,1,0,0,0,2bf6b87023,jpg,,True
5474,5474,30936955255,27087053@N04,57574f9ff3,5672,6,TrainView2,1,0,0,1478972587,frankbutera,4044,5,5,,63.724371999999995,-148.898773,16,0,4rKv4DxUVLwjqBxU3w,56617871.0,1,0,0,0,bf04821b93,jpg,,True
5475,5475,30635400920,27087053@N04,63dd4ecf3c,5796,6,TrainView3,1,0,0,1478972588,frankbutera,4044,5,5,,63.724371999999995,-148.898773,16,0,4rKv4DxUVLwjqBxU3w,56617871.0,1,0,0,0,c5e68c51c3,jpg,,True
5476,5476,30900712476,27087053@N04,d6b69c3395,5558,6,TundraWildernessTour15,1,0,0,1478972601,frankbutera,4044,5,7,,63.522338,-150.043656,16,0,oDKBuAFUVL6Th7MwkA,56448222.0,1,0,0,0,8051d4632c,jpg,,True
5478,5478,30609897230,67506156@N02,73e2927ebc,5683,6,Polychrom Overlook,1,0,0,1478855181,dieLeuchtturms,5712,6,114,17x6 alaska alaskarange alaskakette america amerika denalinationalpark nordamerika northamerica panorama polychromeoverlook thelastfrontierstate usa unitedstates vereinigtestaaten healy,63.528888,-149.871389,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,,,,True
5499,5499,29681811144,30179751@N06,9e2eed80c8,8131,9,Autumn Alaskan Aspen,1,0,0,1476416925,Cole Chase Photography,7864,8,12501,autumn fall fallcolor autumncolor denali denalinationalpark alaska canon eos5dmarkiii,63.65684399999999,-148.836733,16,0,b_WIPQFTUb5YM9kc,2347560.0,1,0,0,0,,,,True
5502,5502,29847328645,21109241@N00,6a677a4a3a,8399,9,Losing His Velvet,1,0,0,1474520121,mcmillend,2842,3,824,denalinationalpark denalinps caribou september2016 denali,63.71331899999999,-149.234456,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,,,,True
5503,5503,29205341364,29295318@N08,2cf83879fe,8035,9,McKinley Chalet Square ~ HWW!,1,0,0,1474462040,karma (Karen),3406,4,777,mckinleypark alaska mckinleychalet square windows tables chairs windowwednesdays hww cmwd iphone,63.749022,-148.905092,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,4cb987a125,jpg,,True
5504,5504,29529952960,21109241@N00,495c5998af,8170,9,First Light on The Great One,1,0,0,1474415936,mcmillend,2842,3,676,denalinationalpark denalinps denali mountain sunrise september2016,63.710763,-149.18771999999998,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,,,,True
5505,5505,29795857445,29295318@N08,f5f2ae8871,8286,9,McKinley Chalet Square - HBM!,1,0,0,1474311678,karma (Karen),3406,4,692,mckinleypark alaska mckinleychalet square tables chairs firepits treeseats benches benchmonday hbm iphone,63.749005000000004,-148.90497,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,1a91a1c0f2,jpg,,True
5506,5506,29499010832,43933427@N00,3a2bf0d17a,8251,9,Denali - Northern side,1,0,0,1473609339,John Renfro,969,1,117,,63.726955000000004,-149.35817,16,0,b5nAWmRTVrvEaosQ,2419365.0,1,0,0,0,1b7ae8309c,jpg,,True
5517,5517,29903521423,45962221@N00,00aa30aecd,5719,6,Alaska Cruise 2016 136,1,0,0,1477368331,hisglassworks,16,1,117,,63.731102,-148.924881,16,0,4rKv4DxUVLwjqBxU3w,56617871.0,1,0,0,0,c2d0ec04e8,jpg,,True
5518,5518,29826804433,40659759@N00,1c1a6002fe,5477,6,"Denali, 2015",1,0,0,1477013300,PapaKimYo,5708,6,67,denali grizzly bear warning alaska hiking healy unitedstates us,63.430847,-150.311295,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,,,,True
5519,5519,30261470541,59994178@N08,d6da623417,8279,9,DSC00209,1,0,0,1476572428,rajinder.goyle,0,0,16,,63.920252000000005,-151.374895,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,7a528c7e8a,jpg,,True
5520,5520,30261468731,59994178@N08,22f86a2fb0,8550,9,DSC00193,1,0,0,1476572429,rajinder.goyle,0,0,21,madhurgoyle,63.719663,-148.96875,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,b6f1866e87,jpg,,True
5521,5521,30261467131,59994178@N08,550ae76ebc,5545,6,DSC00170,1,0,0,1476572430,rajinder.goyle,0,0,18,,63.920252000000005,-151.374895,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,38155d1985,jpg,,True
5522,5522,30231142942,59994178@N08,a6a68a2e79,8639,9,DSC00088,1,0,0,1476572437,rajinder.goyle,0,0,14,,63.920252000000005,-151.374895,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,0dc8ac060a,jpg,,True
5523,5523,29716253193,59994178@N08,e31702c1d4,8661,9,DSC05112,1,0,0,1476572271,rajinder.goyle,0,0,4,,63.656177,-148.83463400000002,16,0,b_WIPQFTUb5YM9kc,2347560.0,1,0,0,0,cf344b926f,jpg,,True
5524,5524,30231384602,59994178@N08,3f676dcc95,8275,9,DSC09971,1,0,0,1476572100,rajinder.goyle,0,0,7,,63.920252000000005,-151.374895,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,db102a6f43,jpg,,True
5525,5525,29717498684,59994178@N08,819f68a421,5819,6,DSC09936,1,0,0,1476572105,rajinder.goyle,0,0,7,madhurgoyle,63.522358,-150.971895,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,3976d8ddca,jpg,,True
5526,5526,30050827010,59994178@N08,388970aeff,8630,9,DSC09866,1,0,0,1476572109,rajinder.goyle,0,0,6,,63.920252000000005,-151.374895,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,2b079d205a,jpg,,True
5527,5527,29716202583,59994178@N08,7791e4254b,5705,6,DSC09826,1,0,0,1476572111,rajinder.goyle,0,0,5,,63.920252000000005,-151.374895,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,7979f1b8d9,jpg,,True
5528,5528,29717495164,59994178@N08,588819ef44,8553,9,DSC09786,1,0,0,1476572111,rajinder.goyle,0,0,6,madhurgoyle,63.920252000000005,-151.374895,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,d9d0bc7cfc,jpg,,True
5529,5529,30050712150,59994178@N08,9ceaafe354,8558,9,DSC05087,1,0,0,1476572271,rajinder.goyle,0,0,3,madhurgoyle,63.655663,-148.832948,16,0,b_WIPQFTUb5YM9kc,2347560.0,1,0,0,0,62cf7cafe3,jpg,,True
5530,5530,30050711750,59994178@N08,06bb2da8b8,5836,6,DSC05076,1,0,0,1476572272,rajinder.goyle,0,0,2,,63.655952,-148.831773,16,0,b_WIPQFTUb5YM9kc,2347560.0,1,0,0,0,289eb405a9,jpg,,True
5532,5532,30310439646,51731942@N06,d73eb5e8f7,5529,6,Nenana River Bank,1,0,0,1476564246,Hitzeman Photography,5498,6,310,denaliparkcity alaska unitedstates us,63.737363,-148.88672,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,,,,True
5535,5535,30143612826,29295318@N08,d17317a215,8702,9,McKinley Chalet ~ HFF!,1,0,0,1475876409,karma (Karen),3406,4,586,mckinleypark alaska mckinleychalet trees spruce fences fencefriday hff iphone,63.74893,-148.905259,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,c0e3af75aa,jpg,,True
5536,5536,30049532602,61771582@N05,57ddc510b9,7483,8,midnight sun,1,0,0,1475811842,Roots|Photography,65535,66,673,wonderlake denalinationalpark alaska hiking travel,63.452868,-150.864547,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,,,,True
5539,5539,30062201516,12212762@N07,7391460d7b,8790,9,_DSC2733.jpg,1,0,0,1475525787,David Bechtol,0,0,15,alaskavancouvertrip2016 denalibackcountrytour alaska,63.43108,-150.312033,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,a8f379ba6d,jpg,,True
5545,5545,29398775803,29295318@N08,1b3ffbc940,5258,6,Denali NP ~ HFF!,1,0,0,1475249519,karma (Karen),3406,4,815,denalinp alaska tundrawildernesstour usparks hff iphone cmwd,63.654216000000005,-149.56845,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,8829f5f782,jpg,,True
5546,5546,29393334653,136319147@N08,c15c6e6093,5574,6,IMG_20160908_141814,1,0,0,1475226180,andrewharvey4,1495,2,16,,63.73713299999999,-148.91475,16,0,4rKv4DxUVLwjqBxU3w,56617871.0,1,0,0,0,6731d9dcb7,jpg,,True
5547,5547,29986064826,136319147@N08,c02b067ab3,5738,6,IMG_20160908_142017,1,0,0,1475226180,andrewharvey4,1495,2,15,,63.737897,-148.914398,16,0,4rKv4DxUVLwjqBxU3w,56617871.0,1,0,0,0,f787bfc8eb,jpg,,True
5548,5548,29393303683,136319147@N08,bae7c25d42,5206,6,IMG_20160908_142358,1,0,0,1475226181,andrewharvey4,1495,2,11,,63.738747,-148.91140900000002,16,0,4rKv4DxUVLwjqBxU3w,56617871.0,1,0,0,0,86bf330066,jpg,,True
5549,5549,29986035346,136319147@N08,778b4cc4d3,8413,9,IMG_20160908_163200,1,0,0,1475226181,andrewharvey4,1495,2,14,,63.722161,-148.917939,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,1a6da31e7d,jpg,,True
5550,5550,29986019706,136319147@N08,ef87b05170,8758,9,IMG_20160908_163926,1,0,0,1475226182,andrewharvey4,1495,2,20,,63.725577,-148.914581,16,0,4rKv4DxUVLwjqBxU3w,56617871.0,1,0,0,0,308bb6df87,jpg,,True
5554,5554,29935897071,136319147@N08,a5b96281dd,5261,6,PANO_20160908_143958,1,0,0,1475226126,andrewharvey4,1495,2,19,,63.742727,-148.910598,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,7c88fddcae,jpg,,True
5555,5555,29391440454,136319147@N08,2f13117be1,8418,9,PANO_20160908_144720,1,0,0,1475226127,andrewharvey4,1495,2,19,,63.744263000000004,-148.907162,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,be5682c41c,jpg,,True
5556,5556,29935870611,136319147@N08,5b3bb2f4f2,8408,9,PANO_20160908_144836,1,0,0,1475226127,andrewharvey4,1495,2,17,,63.744363,-148.906848,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,b0391bd36d,jpg,,True
5557,5557,29935865251,136319147@N08,c620930277,8049,9,PANO_20160908_150930,1,0,0,1475226128,andrewharvey4,1495,2,17,,63.740860999999995,-148.912137,16,0,4rKv4DxUVLwjqBxU3w,56617871.0,1,0,0,0,870d0bf5ab,jpg,,True
5559,5559,29984542516,136319147@N08,4b254c1b80,8589,9,PANO_20160908_150133,1,0,0,1475226127,andrewharvey4,1495,2,25,,63.742532999999995,-148.911278,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,c93f0ac31d,jpg,,True
5565,5565,29822204691,97282739@N07,ee52cc56c0,8035,9,Savage River,1,0,0,1474760911,Gentilcore,7802,8,816,alaska denalinationalpark landscape mountains nationalparkservice rivers savageriver water healy unitedstates,63.732997,-149.315187,16,0,b5nAWmRTVrvEaosQ,2419365.0,1,0,0,0,54501dedb7,jpg,,True
5566,5566,29248525463,29295318@N08,e8c77d9129,8541,9,McKinley Chalet Square ~ HFF!,1,0,0,1474638765,karma (Karen),3406,4,864,mckinleypark alaska mckinleychalet square resorts tables chairs firepits windows roofs fences fencefriday hff iphone,63.749052,-148.90497,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,87f156b7ce,jpg,,True
5567,5567,29809939526,12393713@N04,215f38c52a,8161,9,Denali Panorama,1,0,0,1474511280,akphotograph.com,7561,8,1863,denali denalilottery denalinationalpark eielsoncenter mountains,63.7366,-148.9001,16,0,4rKv4DxUVLwjqBxU3w,56617871.0,1,0,0,0,,,,True
5568,5568,29751550711,29295318@N08,6d0079edfd,8451,9,McKinley Chalet  flowers - HBW!,1,0,0,1474467706,karma (Karen),3406,4,771,mckinleypark alaska mckinleychalet flowers petunias dof bokeh bokehwednesdays hbw cmwd iphone,63.749905000000005,-148.900956,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,d468b97d5a,jpg,,True
5570,5570,29188786653,95164120@N08,61f311a208,8274,9,IMG_20160915_133434,1,0,0,1474386839,dunn.md,7410,8,15,,63.53009399999999,-148.813492,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,f4e1fc9048,jpg,,True
5571,5571,29187213574,95164120@N08,d502173245,8256,9,IMG_20160915_112211,1,0,0,1474386835,dunn.md,7410,8,28,,63.731607999999994,-148.916109,16,0,CwTy9ehQUL_pvscmwQ,12523129.0,1,0,0,0,5871f6cba9,jpg,,True
5572,5572,29187208334,95164120@N08,8c06fa9a1f,7710,8,IMG_20160914_214053,1,0,0,1474386821,dunn.md,7410,8,12,,63.453055000000006,-150.8625,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,7c44b66913,jpg,,True
5573,5573,29522194080,95164120@N08,9ea60792eb,8871,9,IMG_20160914_151949,1,0,0,1474386817,dunn.md,7410,8,14,,63.429275,-150.310334,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,ba3dbc01d5,jpg,,True
5574,5574,29701925692,95164120@N08,315345773e,8189,9,IMG_20160914_135417,1,0,0,1474386814,dunn.md,7410,8,12,,63.43084399999999,-150.31125,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,2d6824887f,jpg,,True
5575,5575,29814871885,95164120@N08,fbfd384c90,8486,9,IMG_20160914_151634,1,0,0,1474386814,dunn.md,7410,8,12,,63.429286,-150.310273,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,31329c5c17,jpg,,True
5576,5576,29522190780,95164120@N08,c45c3af25d,8394,9,PANO_20160914_135335,1,0,0,1474386809,dunn.md,7410,8,11,,63.430871999999994,-150.311064,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,325ae0f0e3,jpg,,True
5577,5577,29522189610,95164120@N08,053fcc40b1,8495,9,IMG_20160914_135312,1,0,0,1474386807,dunn.md,7410,8,13,,63.430916,-150.311281,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,4e21c4837a,jpg,,True
5578,5578,29522187820,95164120@N08,06e14515b1,8072,9,IMG_20160914_103328,1,0,0,1474386802,dunn.md,7410,8,14,,63.453052,-150.862612,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,3f32421242,jpg,,True
5579,5579,29522185650,95164120@N08,7ba6c4c222,8117,9,IMG_20160914_103302,1,0,0,1474386798,dunn.md,7410,8,12,,63.453063,-150.862595,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,238ded794a,jpg,,True
5580,5580,29522182740,95164120@N08,c68319dc2b,8188,9,IMG_20160914_103146,1,0,0,1474386790,dunn.md,7410,8,14,,63.453066,-150.862595,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,7b75b89c88,jpg,,True
5581,5581,29522180810,95164120@N08,8b49ef6ffc,8211,9,IMG_20160913_131136,1,0,0,1474386786,dunn.md,7410,8,12,,63.430836,-150.819825,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,22bb4da8ce,jpg,,True
5582,5582,29188768693,95164120@N08,df6047b229,8495,9,IMG_20160913_130253,1,0,0,1474386785,dunn.md,7410,8,12,,63.431052,-150.823381,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,52bab6fa5c,jpg,,True
5583,5583,29522176800,95164120@N08,1cfc49750b,8253,9,IMG_20160912_185840,1,0,0,1474386776,dunn.md,7410,8,12,,63.483683,-150.13681200000002,16,0,oDKBuAFUVL6Th7MwkA,56448222.0,1,0,0,0,35e762001a,jpg,,True
5585,5585,29185410744,29295318@N08,f7277837a5,8199,9,McKinley Chalet ~ Patriotic Petunias - HTT!,1,0,0,1474381052,karma (Karen),3406,4,700,mckinleypark alaska mckinleychalet flowers brightcolors vibrant 4summer texture htt iphone cmwd,63.7499,-148.90098700000001,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,175d6ef6da,jpg,,True
5589,5589,29805315515,84826210@N07,4059c6b666,8122,9,Denali Natural History Tour - Denali National Park,1,0,0,1474348324,Toddschaefer,7363,8,24,,63.727561,-149.356659,16,0,b5nAWmRTVrvEaosQ,2419365.0,1,0,0,0,4fd9b57149,jpg,,True
5590,5590,29713650511,79238103@N04,dcba0cbb91,8282,9,IMG_3837,1,0,0,1474312261,bluejets,7225,8,18,,63.72391999999999,-149.37035,16,0,b5nAWmRTVrvEaosQ,2419365.0,1,0,0,0,,,,True
5591,5591,29760248026,79238103@N04,fd5354bb2f,8555,9,IMG_3834,1,0,0,1474312232,bluejets,7225,8,19,,63.723628000000005,-149.37100800000002,16,0,b5nAWmRTVrvEaosQ,2419365.0,1,0,0,0,,,,True
5592,5592,29796079015,79238103@N04,bc1041963c,8102,9,IMG_3819,1,0,0,1474312203,bluejets,7225,8,25,,63.494521,-150.111703,16,0,oDKBuAFUVL6Th7MwkA,56448222.0,1,0,0,0,,,,True
5593,5593,29683275952,79238103@N04,01b8cfd06c,8346,9,IMG_3810,1,0,0,1474312172,bluejets,7225,8,26,,63.494521,-150.111703,16,0,oDKBuAFUVL6Th7MwkA,56448222.0,1,0,0,0,,,,True
5594,5594,29683256122,79238103@N04,146bffd55b,8550,9,IMG_3808,1,0,0,1474312106,bluejets,7225,8,23,,63.494521,-150.111703,16,0,oDKBuAFUVL6Th7MwkA,56448222.0,1,0,0,0,,,,True
5595,5595,29760165706,79238103@N04,70469a425b,8615,9,IMG_3802,1,0,0,1474312015,bluejets,7225,8,21,,63.494521,-150.111703,16,0,oDKBuAFUVL6Th7MwkA,56448222.0,1,0,0,0,,,,True
5596,5596,29713547401,79238103@N04,f08ce18d88,8414,9,IMG_3794,1,0,0,1474311985,bluejets,7225,8,26,,63.494278,-150.111291,16,0,oDKBuAFUVL6Th7MwkA,56448222.0,1,0,0,0,,,,True
5597,5597,29713536061,79238103@N04,47d81ecd62,8647,9,IMG_3793,1,0,0,1474311952,bluejets,7225,8,23,,63.494278,-150.111291,16,0,oDKBuAFUVL6Th7MwkA,56448222.0,1,0,0,0,,,,True
5598,5598,29170466583,79238103@N04,2cb9d439f5,8301,9,IMG_3792,1,0,0,1474311926,bluejets,7225,8,23,,63.494278,-150.111291,16,0,oDKBuAFUVL6Th7MwkA,56448222.0,1,0,0,0,,,,True
5599,5599,29170455923,79238103@N04,51247bc393,7510,8,IMG_3788,1,0,0,1474311893,bluejets,7225,8,24,,63.494278,-150.111291,16,0,oDKBuAFUVL6Th7MwkA,56448222.0,1,0,0,0,,,,True
5600,5600,29503638430,79238103@N04,810a8c7d32,8887,9,IMG_3775,1,0,0,1474311864,bluejets,7225,8,23,,63.494385,-150.11178,16,0,oDKBuAFUVL6Th7MwkA,56448222.0,1,0,0,0,,,,True
5601,5601,29503634380,79238103@N04,398575e37d,8211,9,IMG_3774,1,0,0,1474311834,bluejets,7225,8,20,,63.43111999999999,-150.310625,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,,,,True
5602,5602,29760099756,79238103@N04,0ec9abcc4e,7463,8,IMG_3769,1,0,0,1474311813,bluejets,7225,8,19,,63.428245999999994,-150.31565,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,,,,True
5603,5603,29760093276,79238103@N04,fb2818b142,7558,8,IMG_3765,1,0,0,1474311793,bluejets,7225,8,19,,63.430806000000004,-150.3113,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,,,,True
5604,5604,29795882665,79238103@N04,d0cc2ec7ef,8390,9,IMG_3759,1,0,0,1474311752,bluejets,7225,8,21,,63.456518,-150.229253,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,,,,True
5605,5605,29683112062,79238103@N04,5c442c127c,8462,9,IMG_3753,1,0,0,1474311583,bluejets,7225,8,56,,63.475901,-150.15310300000002,16,0,oDKBuAFUVL6Th7MwkA,56448222.0,1,0,0,0,,,,True
5606,5606,29170346063,79238103@N04,63953b348d,8704,9,IMG_3751,1,0,0,1474311565,bluejets,7225,8,19,,63.48325500000001,-150.136761,16,0,oDKBuAFUVL6Th7MwkA,56448222.0,1,0,0,0,,,,True
5607,5607,29713421021,79238103@N04,c8189d3d52,8550,9,IMG_3745,1,0,0,1474311510,bluejets,7225,8,19,,63.555445,-149.678056,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,,,,True
5608,5608,29713418321,79238103@N04,224cd719da,8410,9,IMG_3743,1,0,0,1474311493,bluejets,7225,8,16,,63.554125,-149.668038,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,,,,True
5609,5609,29683048932,79238103@N04,ca8492ba70,8543,9,IMG_3739,1,0,0,1474311356,bluejets,7225,8,17,,63.717648,-149.256585,16,0,b5nAWmRTVrvEaosQ,2419365.0,1,0,0,0,,,,True
5610,5610,29683041362,79238103@N04,3aa640f005,8380,9,IMG_3732,1,0,0,1474311335,bluejets,7225,8,16,,63.714275,-149.261778,16,0,b5nAWmRTVrvEaosQ,2419365.0,1,0,0,0,,,,True
5611,5611,29713365281,79238103@N04,cc1c76e2e3,8474,9,IMG_3719,1,0,0,1474311312,bluejets,7225,8,18,,63.714148,-149.261885,16,0,b5nAWmRTVrvEaosQ,2419365.0,1,0,0,0,,,,True
5612,5612,29168275304,79238103@N04,fb8e6af19f,8082,9,IMG_3715,1,0,0,1474311291,bluejets,7225,8,15,,63.712298,-149.257836,16,0,V1cyfplQUL9eRxB8ew,12587559.0,1,0,0,0,,,,True
5615,5615,29638286622,31008980@N06,84064de4c1,8159,9,Smiling Bear in Denali,1,0,0,1474155557,susmit_s,7397,8,90,,63.709740000000004,-149.131776,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,a54da17622,jpg,,True
5616,5616,29107537083,77575637@N02,644f8084bd,8478,9,Alaska Back Roads,1,0,0,1474089930,Stephanie Sinclair,897,1,2598,sept2015 alaska canon80d denali mountains seattleempress stephaniesinclairphotography,63.7366,-148.9001,16,0,4rKv4DxUVLwjqBxU3w,56617871.0,1,0,0,0,,,,True
5619,5619,29716266595,43933427@N00,a8691697c6,7536,8,,1,0,0,1474026257,John Renfro,969,1,17,,63.719818999999994,-149.258575,16,0,b5nAWmRTVrvEaosQ,2419365.0,1,0,0,0,2eb40aa22e,jpg,,True
5620,5620,29680973356,43933427@N00,b8836412b0,8306,9,,1,0,0,1474026254,John Renfro,969,1,19,,63.719818999999994,-149.258514,16,0,b5nAWmRTVrvEaosQ,2419365.0,1,0,0,0,a69f54508f,jpg,,True
5621,5621,29680970346,43933427@N00,f1a89080e1,8264,9,,1,0,0,1474026242,John Renfro,969,1,19,,63.732838,-149.286117,16,0,b5nAWmRTVrvEaosQ,2419365.0,1,0,0,0,7ff4254517,jpg,,True
5622,5622,29716260665,43933427@N00,d30ec6cb62,8285,9,,1,0,0,1474026238,John Renfro,969,1,16,,63.719505000000005,-148.969528,16,0,qFTnIRpTVr4QUurv,2448177.0,1,0,0,0,0844a050be,jpg,,True
5623,5623,29091696513,43933427@N00,01f3e40613,8510,9,Denali,1,0,0,1474026238,John Renfro,969,1,16,,63.729777,-149.323731,16,0,b5nAWmRTVrvEaosQ,2419365.0,1,0,0,0,af14b9f4fc,jpg,,True
5624,5624,29091695543,43933427@N00,ba98311ff3,8279,9,,1,0,0,1474026232,John Renfro,969,1,15,,63.726983,-149.3582,16,0,b5nAWmRTVrvEaosQ,2419365.0,1,0,0,0,b19c8b9b7d,jpg,,True
